"USGS_NHD_ComID","NWS_8_CHAR_lid","A_H_P","USGS","Hydrolog_Unit_Code","RFC","FORECAST_GROUP","NWS_HSA","T _Y_P","FI_P_ST","ST_AB","NW_S_ST","A_T_V","R_E_F","H_D_N","DRAINAGE_AREA_MI2","NWS LAT_dd_mm_ss","NWS_LONG_ ddd_mm_ss","USGS_LAT_DEG","USGS_LONG_DEG","C_A_C","COORD","ALTITUDE_FT","ALT _ACY","DATUM","GOES_IDENTIFR","N_1_0","N_1_1","NWS_LOC_NAME","USGS_LOC_NAME","Area_km2","area_below_1000km2","DRAINAGE_AREA_KM2"
10742454,"DCWN2","Y","10299100","16050302","CNRFC","ESIERRA","REV","ST","32","NV","N2","Y",NA,NA,50.4,"38 38 54","119 19 29",38.6485235,-119.3259925,"U","NAD83","5840","0.01","NGVD29",NA,"Y","Y","Desert Creek near Wellington","DESERT CK NR WELLINGTON  NV","130.535496","130.535496",130.535496
8922761,"LVCC1",NA,"10308783","16050201","CNRFC",NA,"REV","ST","06","CA","C1","Y","Y",NA,4.16,"38 42 05","119 39 20",38.7012952,-119.6565614,"S","NAD83","7200","40","NGVD29","DDF311DC","N","N","LEVIATHAN C AB MINE NR MARKLEEVILLE CA","LEVIATHAN C AB MINE NR MARKLEEVILLE CA","10.7743584","10.7743584",10.774358399999999
19743430,"SGWN7","Y","03479000","06010103","LMRFC",NA,"RNK","ST","37","NC","N7","Y","Y","Y",92.1,"36 14 20","81 49 19",36.23916667,-81.8222222,"S","NAD83","2607.84","0.01","NGVD29",NA,"Y","Y","Watauga River near Sugar Grove","WATAUGA RIVER NEAR SUGAR GROVE  NC","238.538079","238.538079",238.53807899999995
19534712,"MCST1","Y","03596000","06040002","LMRFC",NA,"OHX","ST","47","TN","T1","Y",NA,NA,107,"35 28 14","86  7 17",35.47090987,-86.1216556,"U","NAD83","878.23","0.1","NGVD29",NA,"Y","Y","Duck River at Manchester","DUCK RIVER BELOW MANCHESTER  TN","277.12893","277.12893",277.12892999999997
2651708,"RFSW3","Y","05342000","07030005","NCRFC","RDW","MPX","ST","55","WI","W3","Y",NA,NA,165,"44 49 51","92 43 58",44.8308333,-92.7330556,"S","NAD83","690","10","NAVD88",NA,"Y","Y","Kinnickinnic River near River Falls","KINNICKINNIC RIVER NEAR RIVER FALLS  WI","427.34835","427.34835",427.34835
14730490,"RIBW3","Y","05396000","07070002","NCRFC","WIS","GRB","ST","55","WI","W3","Y",NA,NA,303,NA,NA,44.9725,-89.9052778,"S","NAD83","1220","5","NAVD88",NA,"Y","Y","Rib Falls","BIG RIB RIVER AT RIB FALLS  WI","784.76697","784.76697",784.7669699999999
13293970,"MCFW3",NA,"05429500","07090001","NCRFC","RCK","MKX","ST","55","WI","W3","Y",NA,NA,327,NA,NA,43.00888889,-89.305,"S","NAD83","840","0.01","NGVD29",NA,"Y","Y","McFarland 1SW","YAHARA RIVER AT MC FARLAND  WI","846.92673","846.92673",846.9267299999999
13290352,"WPNW3","Y","05423500","07090001","NCRFC","RCK","MKX","ST","55","WI","W3","Y",NA,NA,63.6,NA,NA,43.64165509,-88.72066309,"S","NAD83","863.33","0.01","NAVD88",NA,"Y","Y","Waupun","SOUTH BRANCH ROCK RIVER AT WAUPUN  WI","164.723364","164.723364",164.723364
14784601,"WHEI2",NA,"05528500","07120004","NCRFC","FFH","LOT","ST","17","IL","I2","Y",NA,NA,19.6,NA,NA,42.15194444,-87.9577778,"S","NAD83","658.6","0.01","NGVD29",NA,"Y","Y","Wheeling 3W","BUFFALO CREEK NEAR WHEELING  IL","50.763804","50.763804",50.763804
13783124,"WRCI2","Y","05595730","07140106","NCRFC","KBM","PAH","ST","17","IL","I2","Y","Y","Y",88,NA,NA,38.25388889,-89.0405556,"S","NAD83","412","0.01","NGVD29",NA,"Y","Y","Waltonville 3N","RAYSE CREEK NEAR WALTONVILLE  IL","227.91912","227.91912",227.91912
9731248,"IRSN7","Y","02146211","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,5.97,"35 15 42","80 50 13",35.26194444,-80.8369444,"S","NAD83","656.04","0.01","NAVD88",NA,"Y","Y","Irwin Creek at Statesville Ave","IRWIN CR AT STATESVILLE AVE AT CHARLOTTE  NC","15.4622403","15.4622403",15.462240299999998
9731476,"STEN7","Y","0214627970","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,9.07,"35 14 24","80 52  5",35.24027778,-80.8683333,"F","NAD83","630.54","0.01","NAVD88",NA,"Y","Y","Stewart Creek at State St.","STEWART CREEK AT STATE ST AT CHARLOTTE  NC","23.4912093","23.4912093",23.491209299999998
9731264,"SMON7","Y","02146285","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,11.1,"35 13 41","80 52  8",35.2283333,-80.8691667,"S","NAD83","617.43","0.01","NAVD88",NA,"Y","Y","Stewart Creek at West Morehead Street","STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE  NC","28.748889","28.748889",28.748889
9731272,"WSTN7","Y","02146315","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,5.71,"35 12 24","80 55 18",35.20666667,-80.9219444,"S","NAD83","604.27","0.01","NAVD88",NA,"Y","Y","Taggart Creek at West Blvd","TAGGART CREEK AT WEST BOULEVARD NR CHARLOTTE  NC","14.7888429","14.7888429",14.788842899999999
9731300,"COFN7","Y","02146348","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,9.14,"35  8 44","80 55 36",35.1458333,-80.9269444,"S","NAD83","565.72","0.01","NAVD88",NA,"Y","Y","Coffee Creek at Highway 49","COFFEY CREEK NR CHARLOTTE  NC","23.6725086","23.6725086",23.6725086
9731486,"LSMN7","Y","02146409","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,11.8,"35 12 12","80 50 13",35.2036111,-80.8369444,"S","NAD83","612.82","0.01","NAVD88",NA,"Y","Y","Little Sugar Creek (NC) at Medical Center Dr","LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE  NC","30.561882","30.561882",30.561882
9731260,"SMRN7","Y","0214642825","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,5.2,"35 14  9","80 46 15",35.2361111,-80.7711111,"S","NAD83","672","0.01","NAVD88",NA,"Y","Y","Briar Creek at Shamrock Drive","BRIAR CREEK NEAR CHARLOTTE  NC","13.467948","13.467948",13.467948
9731398,"MCPN7","Y","02146750","03050103","SERFC",NA,"GSP","ST","37","NC","N7","Y",NA,NA,92.4,"35  3 58","80 52 10",35.0664972,-80.86985,"H","NAD83","515.51","0.01","NAVD88",NA,"Y","Y","McAlpine Creek at Waste Water Treatment Plant","MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE  NC","239.315076","239.315076",239.315076
10082040,"BYAI2","Y","03337000","05120109","OHRFC","SWBL","ILX","ST","17","IL","I2","Y",NA,NA,4.46,"40  6 39","88 13 34",40.1111428,-88.2264375,"U","NAD83","694","0.01","NGVD29",NA,"Y","Y","Boneyard Creek at Urbana - University of Illinois","BONEYARD CREEK AT URBANA  IL","11.5513554","11.5513554",11.551355399999998
18476487,"BRPI3","Y","03353885","05120201","OHRFC","SWHT","IND","ST","18","IN","I3","N",NA,NA,23.6,"39 43 45","86 19 21",39.7292115,-86.3227694,"S","NAD83","730.52","0.01","NAVD88",NA,"Y","Y","East Fork White Lick Creek at Bridgeport","EAST FORK WHITE LICK CREEK AT BRIDGEPORT  IN","61.123764","61.123764",61.123764
18476513,"CABI3","Y","03353890","05120201","OHRFC","SWHT","IND","ST","18","IN","I3","N",NA,NA,33,"39 41 22","86 20  0",39.68948987,-86.3333254,"5","NAD83","699.53","0.01","NAVD88",NA,"Y","Y","East Fork White Lick Creek near Camby","EAST FORK WHITE LICK CREEK NEAR CAMBY  IN","85.46967","85.46967",85.46967
18476589,"EFWI3","Y","03353910","05120201","OHRFC","SWHT","IND","ST","18","IN","I3","N",NA,NA,48,"39 37 42","86 21 26",39.6283796,-86.357215,"1","NAD83","662.09","0.04","NAVD88",NA,"Y","Y","East Fork White Lick Creek near Mooresville","EAST FORK WHITE LICK CREEK AT MOORESVILLE  IN","124.31952","124.31952",124.31951999999998
18408390,"NLVT1","Y","03430550","05130202","OHRFC","SCML","OHX","ST","47","TN","T1","Y",NA,NA,40.53,"36  0 33","86 42  4",36.0092034,-86.70152,"U","NAD83",NA,NA,NA,NA,"Y","Y","Mill Creek near Nolensville","MILL CREEK NEAR NOLENSVILLE  TN","104.9722947","104.9722947",104.97229469999999
6089035,"NHDV1","Y","01151500","01080106","NERFC","CT","BTV","ST","50","VT","V1","Y",NA,NA,221,"43 36  9","72 21 16",43.60257077,-72.35425819,"S","NAD83","336.77","0.01","NGVD29",NA,"Y","Y","Ottauquechee River at North Hartland","OTTAUQUECHEE RIVER AT NORTH HARTLAND  VT","572.38779","572.38779",572.38779
23805292,"FNNO3","Y","14206900","17090010","NWRFC",NA,"PQR","ST","41","OR","O3","Y",NA,NA,2.37,"45 29 17","122 44  5",45.4878958,-122.7348194,"U","NAD83","250","20","NGVD29",NA,"Y","Y","Fanno Creek at 56th Ave - Portland","FANNO CREEK AT 56TH AVE  AT PORTLAND  OR","6.1382763","6.1382763",6.138276299999999
948020963,"KCVC1",NA,"11449500","18020116","CNRFC","SAC_DLT","STO","ST","06","CA","C1","Y","Y",NA,36.6,"38 55 39","122 50 33",38.92739984,-122.8436046,"F","NAD83","1475.44","0.01","NGVD29",NA,"Y","Y","KELSEY C NR KELSEYVILLE CA","KELSEY C NR KELSEYVILLE CA","94.793634","94.793634",94.793634
23977690,"HAHW1","Y","12105900","17110013","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,221,"47 17  2","121 47 48",47.2837143,-121.797885,"S","NAD83","990","10","NGVD29",NA,"Y","Y","Green River (WA) below Howard Hanson Dam","GREEN RIVER BELOW HOWARD A HANSON DAM  WA","572.38779","572.38779",572.38779
23977660,"BKDW1","Y","12108500","17110013","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,27.4,"47 16 32","122  3 30",47.2756564,-122.059559,"S","NAD83","310","10","NGVD29",NA,"Y","Y","Newaukum Creek near Black Diamond","NEWAUKUM CREEK NEAR BLACK DIAMOND  WA","70.965726","70.965726",70.96572599999999
23752598,"FALO3","Y","14151000","17090001","NWRFC",NA,"PQR","ST","41","OR","O3","Y","N",NA,186,"43 56 39","122 46 25",43.94429299,-122.774794,"S","NAD83","637.81","5","NGVD29",NA,"Y","Y","Reservoir at Fall Creek","FALL CREEK BLW WINBERRY CREEK  NEAR FALL CREEK  OR","481.73814","481.73814",481.73814
23763161,"NOTO3","Y","14166500","17090003","NWRFC",NA,"PQR","ST","41","OR","O3","Y","Y","Y",89.3,"44  2 59","123 25 31",44.04984478,-123.4262097,"S","NAD83","389.05","10","NGVD29",NA,"Y","Y","Long Tom River near Noti","LONG TOM RIVER NEAR NOTI  OR","231.286107","231.286107",231.286107
23763139,"FRNO3","Y","14169000","17090003","NWRFC",NA,"PQR","ST","41","OR","O3","Y","N",NA,252,"44  7 25","123 17 58",44.12345657,-123.2998173,"S","NAD83","332","10","NGVD29",NA,"Y","Y","Long Tom River below Fern Ridge Reservoir","LONG TOM RIVER NEAR ALVADORE  OR","652.67748","652.67748",652.67748
23780591,"BCKO3","Y","14178000","17090005","NWRFC",NA,"PQR","ST","41","OR","O3","Y","N",NA,216,"44 42 24","122  5 59",44.7067885,-122.1011859,"U","NAD83","1590.07","0.1","NGVD29",NA,"Y","Y","N Santiam River below Boulder Creek","NO SANTIAM R BLW BOULDER CRK  NR DETROIT  OR","559.43784","559.43784",559.4378399999999
23780805,"LSMO3","Y","14182500","17090005","NWRFC",NA,"PQR","ST","41","OR","O3","Y","Y","Y",112,"44 47 30","122 34 40",44.7915108,-122.5789738,"S","NAD83","655.41","10","NGVD29",NA,"Y","Y","Little N. Santiam River near Mehama","LITTLE NORTH SANTIAM RIVER NEAR MEHAMA  OR","290.07888","290.07888",290.07887999999997
23785793,"SSCO3","Y","14185000","17090006","NWRFC",NA,"PQR","ST","41","OR","O3","Y","Y","Y",174,"44 23 32","122 29 47",44.39179225,-122.4975817,"S","NAD83","775","20","NGVD29",NA,"Y","Y","S. Santiam River below Cascadia","SOUTH SANTIAM RIVER BELOW CASCADIA  OR","450.65826","450.65826",450.65826
23786019,"QCCO3","Y","14185900","17090006","NWRFC",NA,"PQR","ST","41","OR","O3","Y","Y","Y",99.2,"44 32 25","122 26  7",44.54012357,-122.4359155,"U","NAD83","1050","20","NGVD29",NA,"Y","Y","Quartzville Creek near Cascadia","QUARTZVILLE CREEK NEAR CASCADIA  OR","256.927008","256.927008",256.927008
23800604,"PUWO3","Y","14201340","17090009","NWRFC",NA,"PQR","ST","41","OR","O3","Y","N",NA,314,"45  9  4","122 48 15",45.15123137,-122.80426,"S","NAD83","89.41","10","NGVD29",NA,"Y","Y","Pudding River near Woodburn","PUDDING RIVER NEAR WOODBURN  OR","813.25686","813.25686",813.25686
12206226,"RUDM4","Y","04127917","04070002","NCRFC","UPM","APX","ST","26","MI","M4","Y","Y","Y",201,NA,NA,46.19055556,-84.6122222,"S","NAD83","605","5","NGVD29",NA,"N","N","Rudyard 3S","PINE RIVER NEAR RUDYARD  MI","520.58799","520.58799",520.58799
8935820,"GCPN2","Y","10348850","16050102","CNRFC","ESIERRA","REV","ST","32","NV","N2","Y","Y","Y",7.69,"39 21 15","119 51 26",39.35435414,-119.8585225,"U","NAD83","6320","0.01","NGVD29",NA,"N","N","Galena Creek at Galena Creek St Park","GALENA CK AT GALENA CK STATE PARK  NV","19.9170231","19.9170231",19.917023099999998
8673563,"PRIN7","Y","02070500","03010103","SERFC",NA,"RNK","ST","37","NC","N7","Y","Y",NA,242,"36 32  2","79 59 28",36.53388889,-79.99138889,"S","NAD83","689.95","0.01","NGVD29",NA,"Y","Y","Mayo River near Price","MAYO RIVER NEAR PRICE  NC","626.77758","626.77758",626.77758
8755825,"SWIN7",NA,"02082770","03020101","SERFC",NA,"RAH","ST","37","NC","N7","Y","Y",NA,166,"36 06 44","077 55 12",36.1122222,-77.92,"S","NAD83","129.41","0.01","NAVD88",NA,"Y","Y","SWIFT CREEK AT HILLIARDSTON NC","SWIFT CREEK AT HILLIARDSTON  NC","429.93834","429.93834",429.93834
9609466,"BOWS1","Y","02174250","03050205","SERFC",NA,"CAE","ST","45","SC","S1","Y","Y",NA,23.4,"33 22 43","80 41 59",33.37876895,-80.699815,"U","NAD83","125","0.1","NGVD29",NA,"N","N","Cow Castle Creek near Bowman","COW CASTLE CREEK NEAR BOWMAN  SC","60.605766","60.605766",60.60576599999999
18460222,"SCEI3","Y","03361630","05120204","OHRFC",NA,"IND","ST","18","IN","I3","Y","Y",NA,49.8,"39 54 24","85 46  0",39.90698634,-85.7666445,"S","NAD83","867.53","0.2","NGVD29",NA,"N","N","Sugar Creek (central) at Eden","SUGAR CREEK AT EDEN  IN","128.981502","128.981502",128.98150199999998
18459872,"SUGI3","Y","03361632","05120204","OHRFC",NA,"IND","ST","18","IN","I3","Y","Y",NA,55.3,"39 54  1","85 47 55",39.90059705,-85.7985897,"S","NAD83","856.73","0.02","NGVD29",NA,"N","N","Sugar Creek (central) near Eden","SUGAR CREEK NEAR EDEN  IN","143.226447","143.226447",143.22644699999998
6863253,"OMOW3",NA,"04073970","04030201","NCRFC","EWS","GRB","ST","55","WI","W3","Y","Y",NA,88,NA,NA,44.01894444,-88.7854444,"1","NAD83","743.91","0.01","NAVD88",NA,"N","N","Omro 2SW","WAUKAU CREEK NEAR OMRO  WI","227.91912","227.91912",227.91912
13007444,"CSSM4","Y","04150500","04080205","NCRFC","SMW","DTX","ST","26","MI","M4","Y","Y",NA,359,NA,NA,43.58418519,-83.1760579,"M","NAD83","697.92","0.01","NGVD29",NA,"N","N","Cass City 1SSW - WWTP","CASS RIVER AT CASS CITY  MI","929.80641","929.80641",929.8064099999999
14523345,"BBCN8",NA,"06342450","10130101","MBRFC",NA,"BIS","ST","38","ND","N8","Y","Y",NA,108,"46 54 54","100 48 48",46.9149922,-100.8137419,"F","NAD83","1688.07","0.1","NGVD29",NA,"Y","Y","BURNT CREEK NR BISMARCK ND","BURNT CREEK NR BISMARCK  ND","279.71892","279.71892",279.71891999999997
16224323,"CRSN8",NA,"06347000","10130203","MBRFC",NA,"BIS","ST","38","ND","N8","Y","Y",NA,221,"46 32 43","101 38 42",46.5452839,-101.6454228,"S","NAD83","1960","10","NGVD29",NA,"Y","Y","ANTELOPE CREEK NR CARSON ND","ANTELOPE CREEK NR CARSON  ND","572.38779","572.38779",572.38779
5478981,"CRCS2","Y","06430532","10120203","MBRFC","MIDDAKS","UNR","ST","46","SD","S2","Y","Y",NA,40.7,"44 34 14","104  0 19",44.5705398,-104.0057655,"M","NAD83","3349.88","111","NAVD88",NA,"Y","Y","Crow Creek (SD) near Beulah","CROW CREEK NEAR BEULAH  WY","105.412593","105.412593",105.412593
13525368,"TLPT2","Y","07311630","11130204","ABRFC","DENINF","LUB","ST","48","TX","T2","Y","Y",NA,50.3,"33 47 45","100  4 29",33.7959174,-100.0751027,"F","NAD83","1583.9","0.1","NGVD29",NA,"N","N","Middle Wichita River at Guthrie 19NE","Middle Wichita Rv nr Guthrie  TX","130.276497","130.276497",130.27649699999998
2809681,"MPTC1",NA,"11172945","18050004","CNRFC",NA,"MTR","ST","06","CA","C1","Y","Y",NA,33.3,"37 29 51","121 46 21",37.4974356,-121.7735644,"S","NAD83","930","20","NGVD29",NA,"Y","Y","ALAMEDA C AB DIV DAM NR SUNOL CA","ALAMEDA C AB DIV DAM NR SUNOL CA","86.246667","86.246667",86.24666699999999
3285704,"PCTG1","Y","02336517","03130002","SERFC",NA,"FFC","ST","13","GA","G1","Y",NA,NA,7.64,"33 46 31","84 26 27",33.7756617,-84.4407622,"U","NAD83",NA,NA,NA,NA,"N","Y","Proctor Creek near Atlanta","PROCTOR CREEK AT HORTENSE WAY  AT ATLANTA  GA","19.7875236","19.7875236",19.787523599999997
23223274,"BVSI1","Y","13113000","17040214","NWRFC",NA,"PIH","ST","16","ID","I1","Y",NA,NA,122.5,"44 21 19","112 10 48",44.35527778,-112.18,"S","NAD83","5843","4.3","NAVD88",NA,"N","Y","Beaver Creek (Mud Lake/Eastern Idaho) at Spencer","BEAVER CREEK AT SPENCER ID","317.273775","317.273775",317.273775
3296804,"LANA1",NA,"02339495","03130002","SERFC",NA,"BMX","ST","01","AL","A1","Y","Y",NA,86.4,"32 54 05","85 11 47",32.9015159,-85.1963308,"S","NAD83",NA,NA,NA,"1766421C","Y","Y","OSELIGEE CREEK NEAR LANETT AL","OSELIGEE CREEK NEAR LANETT AL","223.775136","223.775136",223.775136
3435970,"FTMA1",NA,"02342500","03130003","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,322,"32 19 00","85  0 54",32.31681467,-85.014931,"S","NAD83","201.76","0.01","NGVD29","DD0274D4","Y","Y","UCHEE CREEK NEAR FORT MITCHELL AL.","UCHEE CREEK NEAR FORT MITCHELL  AL.","833.97678","833.97678",833.97678
15822925,"GAYA1",NA,"02398300","03150105","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,366,"34 17 25","85 30 33",34.29036965,-85.5091268,"U","NAD83","562.11","0.01","NGVD29","1765B596","Y","Y","CHATTOOGA RIVER ABOVE GAYLESVILLE AL","CHATTOOGA RIVER ABOVE GAYLESVILLE AL","947.93634","947.93634",947.93634
15822929,"BLPA1",NA,"02399200","03150105","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,199,"34 17 20","85 40 50",34.2889813,-85.6805204,"U","NAD83","589.34","0.01","NGVD29","177070D6","Y","Y","LITTLE RIVER NEAR BLUE POND AL","LITTLE RIVER NEAR BLUE POND AL","515.40801","515.40801",515.40801
15823141,"ELSA1",NA,"02400100","03150105","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,252,"34  3 54","85 36 51",34.06509836,-85.6141287,"U","NAD83","539.07","0.01","NGVD29","17701530","Y","Y","TERRAPIN CREEK AT ELLISVILLE AL","TERRAPIN CREEK AT ELLISVILLE AL","652.67748","652.67748",652.67748
22198487,"BGWA1","Y","02400680","03150106","SERFC",NA,"HUN","ST","01","AL","A1","Y","N",NA,55.4,"34 26 17","85 46 02",34.43814386,-85.7671907,"S","NAD83",NA,NA,NA,"1779C504","Y","Y","BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE AL","BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE  AL","143.485446","143.485446",143.485446
22200595,"CDPA1",NA,"02401000","03150106","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,182,"34  5 53","86  2 17",34.0981515,-86.0380286,"U","NAD83","570","0.01","NGVD29","17862270","Y","Y","BIG WILLS CREEK NEAR REECE CITY","BIG WILLS CREEK NEAR REECE CITY","471.37818","471.37818",471.37818
22203349,"ASHA1",NA,"02401390","03150106","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,141,"33 50 23","86 15 46",33.8398211,-86.2627559,"S","NAD83","529.56","0.1","NGVD29","176664F0","Y","Y","BIG CANOE CREEK AT ASHVILLE AL","BIG CANOE CREEK AT ASHVILLE AL","365.18859","365.18859",365.18859
22201973,"CHCA1",NA,"02403310","03150106","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,191,"33 36 07","85 47 07",33.60204998,-85.7852411,"S","NAD83",NA,NA,NA,"DD53D294","N","N","CHOCCOLOCCO CREEK NEAR BOILING SPRING ALABAMA","CHOCCOLOCCO CREEK NEAR BOILING SPRING  ALABAMA","494.68809","494.68809",494.68809
22206103,"VINA1",NA,"02405500","03150106","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,193,"33 26 51","86 23 13",33.44760728,-86.386924,"S","NAD83","404.09","0.01","NGVD29","17654512","Y","Y","KELLY CREEK NEAR VINCENT AL","KELLY CREEK NEAR VINCENT AL","499.86807","499.86807",499.86806999999993
22206629,"ALPA1",NA,"02406500","03150106","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,150,"33 21 34","86 14 03",33.35955497,-86.2341414,"U","NAD83","431.34","0.01","NGVD29","1778E112","Y","Y","TALLADEGA CREEK AT ALPINE AL","TALLADEGA CREEK AT ALPINE AL","388.4985","388.4985",388.4985
22274612,"ROCA1",NA,"02408540","03150107","SERFC",NA,"BMX","ST","01","AL","A1","Y","Y","Y",263,"32 55 00","86 16 13",32.9167896,-86.2702507,"U","NAD83","377","5","NGVD29","17657088","Y","Y","HATCHET CREEK BELOW ROCKFORD AL","HATCHET CREEK BELOW ROCKFORD AL","681.16737","681.16737",681.1673699999999
22035157,"HILA1",NA,"02415000","03150109","SERFC",NA,"BMX","ST","01","AL","A1","Y","Y","Y",190,"33  3 55","85 52 41",33.06539786,-85.8780186,"U","NAD83","557.92","0.01","NGVD29","17709324","Y","Y","HILLABEE CREEK NEAR HACKNEYVILLE AL","HILLABEE CREEK NEAR HACKNEYVILLE AL","492.0981","492.0981",492.0981
21712124,"LOAA1",NA,"02418230","03150110","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,71.3,"32 37 36","85 35 17",32.62680015,-85.5880076,"S","NAD83",NA,NA,NA,"17BBD7E2","Y","Y","SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA AL.","SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA  AL.","184.666287","184.666287",184.66628699999998
21712732,"CHWA1",NA,"02418760","03150110","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,45.8,"32 32 53","85 28 50",32.5481918,-85.4805044,"S","NAD83",NA,NA,NA,"DD53C1E2","Y","Y","CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN","CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN","118.621542","118.621542",118.62154199999998
21717690,"UPHA1",NA,"02419000","03150110","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,333,"32 28 36","85 41 42",32.4768045,-85.69495359,"U","NAD83","223.65","0.01","NGVD29","DE1523E4","Y","Y","UPHAPEE CREEK NEAR TUSKEGEE AL","UPHAPEE CREEK NEAR TUSKEGEE AL","862.46667","862.46667",862.4666699999999
21682252,"CATA1","Y","02421000","03150201","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,290,"32 18 26","86 17 58",32.30736239,-86.2994126,"U","NAD83","151.02","0.01","NGVD29","176F62A","Y","Y","CATOMA CREEK NEAR MONTGOMERY AL","CATOMA CREEK NEAR MONTGOMERY AL","751.0971","751.0971",751.0971
21676818,"JONA1",NA,"02422500","03150201","SERFC",NA,"BMX","ST","01","AL","A1","Y","Y","Y",203,"32 34 58","86 54 13",32.5829103,-86.9035991,"U","NAD83","165.23","0.01","NGVD29","DE2163A4","Y","Y","MULBERRY CREEK AT JONES AL","MULBERRY CREEK AT JONES AL","525.76797","525.76797",525.76797
21654166,"TRSA1",NA,"02423130","03150202","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,19.7,"33 37 20","86 35 58",33.62232504,-86.599431,"U","NAD83","673.3","0.01","NGVD29","DD03A046","Y","Y","CAHABA RIVER AT TRUSSVILLE AL.","CAHABA RIVER AT TRUSSVILLE  AL.","51.022803","51.022803",51.022802999999996
21655350,"MTBA1",NA,"02423380","03150202","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,140,"33 28 54","86 42 46",33.4817724,-86.7127653,"S","NAD83","443.85","0.01","NGVD29","DD283762","Y","Y","CAHABA RIVER NEAR MOUNTAIN BROOK AL","CAHABA RIVER NEAR MOUNTAIN BROOK AL","362.5986","362.5986",362.5986
21654312,"LCRA1",NA,"02423397","03150202","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,17,"33 32 04","86 33 45",33.53454886,-86.5624847,"S","NAD83","595.5","3","NGVD29","176FE4B8","Y","Y","LITTLE CAHABA RIVER BELOW LEEDS AL.","LITTLE CAHABA RIVER BELOW LEEDS  AL.","44.02983","44.02983",44.02983
21655328,"JPKA1",NA,"02423400","03150202","SERFC",NA,"BMX","ST","01","AL","A1","Y","N",NA,24.4,"33 29 59","86 36 51",33.4998273,-86.6141521,"S","NAD83","556.43","0.01","NGVD29","17DF7012","Y","Y","LITTLE CAHABA RIVER NR JEFFERSON PARK AL.","LITTLE CAHABA RIVER NR JEFFERSON PARK  AL.","63.195756","63.195756",63.19575599999999
